100	22.2408	22.2408	22.2408	22.2408	22.2408	22.2408
125	22.3805	22.3805	22.3805	22.3805	22.3805	22.3805
200	55.8507	55.8507	55.8507	55.8507	55.8507	55.8507
250	73.7848	73.7848	73.7848	73.7848	73.7848	73.7848
300	6.6113	6.6113	6.6113	6.6113	6.6113	6.6113
400	9.5694	9.5694	9.5694	9.5694	9.5694	9.5694
500	14.1528	14.1528	14.1528	14.1528	14.1528	14.1528
600	18.1378	18.1378	18.1378	18.1378	18.1378	18.1378
700	2.2748	2.2748	2.2748	2.2748	2.2748	2.2748
800	2.2885	2.2885	2.2885	2.2885	2.2885	2.2885
900	2.2773	2.2773	2.2773	2.2773	2.2773	2.2773
1000	2.5489	2.5489	2.5489	2.5489	2.5489	2.5489
1100	0.2572	0.2572	0.2572	0.2572	0.2572	0.2572
1200	0.2931	0.2931	0.2931	0.2931	0.2931	0.2931
1500	0.4972	0.4972	0.4972	0.4972	0.4972	0.4972
