100	1.4808	1.4808	1.4808	1.4808	1.4808	1.4808
125	1.6073	1.6073	1.6073	1.6073	1.6073	1.6073
200	4.8675	4.8675	4.8675	4.8675	4.8675	4.8675
250	0.8119	0.8119	0.8119	0.8119	0.8119	0.8119
300	0.8341	0.8341	0.8341	0.8341	0.8341	0.8341
400	1.4164	1.4164	1.4164	1.4164	1.4164	1.4164
500	2.4905	2.4905	2.4905	2.4905	2.4905	2.4905
600	2.6491	2.6491	2.6491	2.6491	2.6491	2.6491
700	0.3362	0.3362	0.3362	0.3362	0.3362	0.3362
800	0.3843	0.3843	0.3843	0.3843	0.3843	0.3843
900	0.5399	0.5399	0.5399	0.5399	0.5399	0.5399
1000	0.7185	0.7185	0.7185	0.7185	0.7185	0.7185
1100	--	--	--	--	--	--
1200	0.1131	0.1131	0.1131	0.1131	0.1131	0.1131
1500	0.1966	0.1966	0.1966	0.1966	0.1966	0.1966
