100	7.8128	7.8128	7.8128	7.8128	7.8128	7.8128
125	12.6670	12.6670	12.6670	12.6670	12.6670	12.6670
200	23.9733	23.9733	23.9733	23.9733	23.9733	23.9733
250	3.3512	3.3512	3.3512	3.3512	3.3512	3.3512
300	3.5398	3.5398	3.5398	3.5398	3.5398	3.5398
400	9.4574	9.4574	9.4574	9.4574	9.4574	9.4574
500	9.7843	9.7843	9.7843	9.7843	9.7843	9.7843
600	15.4106	15.4106	15.4106	15.4106	15.4106	15.4106
700	2.1497	2.1497	2.1497	2.1497	2.1497	2.1497
800	2.5918	2.5918	2.5918	2.5918	2.5918	2.5918
900	2.6161	2.6161	2.6161	2.6161	2.6161	2.6161
1000	2.9750	2.9750	2.9750	2.9750	2.9750	2.9750
1100	0.3166	0.3166	0.3166	0.3166	0.3166	0.3166
1200	0.3652	0.3652	0.3652	0.3652	0.3652	0.3652
1500	0.6194	0.6194	0.6194	0.6194	0.6194	0.6194
1700	1.0070	1.0070	1.0070	1.0070	1.0070	1.0070
2000	1.6963	1.6963	1.6963	1.6963	1.6963	1.6963
