100	1.7961	1.7961	1.7961	1.7961	1.7961	1.7961
125	2.6599	2.6599	2.6599	2.6599	2.6599	2.6599
200	6.2769	6.2769	6.2769	6.2769	6.2769	6.2769
250	1.0852	1.0852	1.0852	1.0852	1.0852	1.0852
300	1.4263	1.4263	1.4263	1.4263	1.4263	1.4263
400	3.0722	3.0722	3.0722	3.0722	3.0722	3.0722
500	9.0751	9.0751	9.0751	9.0751	9.0751	9.0751
600	19.1555	19.1555	19.1555	19.1555	19.1555	19.1555
700	3.3316	3.3316	3.3316	3.3316	3.3316	3.3316
800	4.6028	4.6028	4.6028	4.6028	4.6028	4.6028
900	6.8179	6.8179	6.8179	6.8179	6.8179	6.8179
1000	10.9910	10.9910	10.9910	10.9910	10.9910	10.9910
1100	1.4516	1.4516	1.4516	1.4516	1.4516	1.4516
1200	2.4051	2.4051	2.4051	2.4051	2.4051	2.4051
1500	5.9150	5.9150	5.9150	5.9150	5.9150	5.9150
