100	1.1710	1.1710	1.1710	1.1710	1.1710	1.1710
125	2.3548	2.3548	2.3548	2.3548	2.3548	2.3548
200	8.0204	8.0204	8.0204	8.0204	8.0204	8.0204
250	12.4311	12.4311	12.4311	12.4311	12.4311	12.4311
300	1.6955	1.6955	1.6955	1.6955	1.6955	1.6955
400	2.8660	2.8660	2.8660	2.8660	2.8660	2.8660
500	4.4043	4.4043	4.4043	4.4043	4.4043	4.4043
600	5.3054	5.3054	5.3054	5.3054	5.3054	5.3054
700	0.8178	0.8178	0.8178	0.8178	0.8178	0.8178
800	1.0413	1.0413	1.0413	1.0413	1.0413	1.0413
900	1.0977	1.0977	1.0977	1.0977	1.0977	1.0977
1000	1.3895	1.3895	1.3895	1.3895	1.3895	1.3895
1100	0.1634	0.1634	0.1634	0.1634	0.1634	0.1634
1200	0.2376	0.2376	0.2376	0.2376	0.2376	0.2376
1500	0.5365	0.5365	0.5365	0.5365	0.5365	0.5365
