100	1.3586	1.3586	1.3586	1.3586	1.3586	1.3586
125	2.4955	2.4955	2.4955	2.4955	2.4955	2.4955
200	7.7842	7.7842	7.7842	7.7842	7.7842	7.7842
250	11.6510	11.6510	11.6510	11.6510	11.6510	11.6510
300	1.7406	1.7406	1.7406	1.7406	1.7406	1.7406
400	2.7721	2.7721	2.7721	2.7721	2.7721	2.7721
500	4.2761	4.2761	4.2761	4.2761	4.2761	4.2761
600	5.2582	5.2582	5.2582	5.2582	5.2582	5.2582
700	0.7949	0.7949	0.7949	0.7949	0.7949	0.7949
800	1.0568	1.0568	1.0568	1.0568	1.0568	1.0568
900	1.1078	1.1078	1.1078	1.1078	1.1078	1.1078
1000	1.5043	1.5043	1.5043	1.5043	1.5043	1.5043
1100	0.1842	0.1842	0.1842	0.1842	0.1842	0.1842
1200	0.2584	0.2584	0.2584	0.2584	0.2584	0.2584
1500	0.6108	0.6108	0.6108	0.6108	0.6108	0.6108
