100	1.1578	1.1578	1.1578	1.1578	1.1578	1.1578
125	2.2305	2.2305	2.2305	2.2305	2.2305	2.2305
200	8.1500	8.1500	8.1500	8.1500	8.1500	8.1500
250	9.5218	9.5218	9.5218	9.5218	9.5218	9.5218
300	1.1938	1.1938	1.1938	1.1938	1.1938	1.1938
400	1.6104	1.6104	1.6104	1.6104	1.6104	1.6104
500	3.4412	3.4412	3.4412	3.4412	3.4412	3.4412
600	4.2059	4.2059	4.2059	4.2059	4.2059	4.2059
700	0.6626	0.6626	0.6626	0.6626	0.6626	0.6626
800	0.9003	0.9003	0.9003	0.9003	0.9003	0.9003
900	1.2422	1.2422	1.2422	1.2422	1.2422	1.2422
1000	1.5640	1.5640	1.5640	1.5640	1.5640	1.5640
1100	0.1962	0.1962	0.1962	0.1962	0.1962	0.1962
1200	0.2727	0.2727	0.2727	0.2727	0.2727	0.2727
1500	0.5176	0.5176	0.5176	0.5176	0.5176	0.5176
