100	1.3584	1.3584	1.3584	1.3584	1.3584	1.3584
125	2.2507	2.2507	2.2507	2.2507	2.2507	2.2507
200	6.7332	6.7332	6.7332	6.7332	6.7332	6.7332
250	9.5558	9.5558	9.5558	9.5558	9.5558	9.5558
300	1.3433	1.3433	1.3433	1.3433	1.3433	1.3433
400	1.9737	1.9737	1.9737	1.9737	1.9737	1.9737
500	2.8639	2.8639	2.8639	2.8639	2.8639	2.8639
600	3.6162	3.6162	3.6162	3.6162	3.6162	3.6162
700	0.5588	0.5588	0.5588	0.5588	0.5588	0.5588
800	0.7849	0.7849	0.7849	0.7849	0.7849	0.7849
900	0.8058	0.8058	0.8058	0.8058	0.8058	0.8058
1000	0.9382	0.9382	0.9382	0.9382	0.9382	0.9382
1100	0.1118	0.1118	0.1118	0.1118	0.1118	0.1118
1200	0.1720	0.1720	0.1720	0.1720	0.1720	0.1720
1500	0.3860	0.3860	0.3860	0.3860	0.3860	0.3860
