100	1.0993	1.0993	1.0993	1.0993	1.0993	1.0993
125	1.4385	1.4385	1.4385	1.4385	1.4385	1.4385
200	3.8612	3.8612	3.8612	3.8612	3.8612	3.8612
250	0.6496	0.6496	0.6496	0.6496	0.6496	0.6496
300	0.7252	0.7252	0.7252	0.7252	0.7252	0.7252
400	1.1152	1.1152	1.1152	1.1152	1.1152	1.1152
500	1.8429	1.8429	1.8429	1.8429	1.8429	1.8429
600	2.3837	2.3837	2.3837	2.3837	2.3837	2.3837
700	0.2710	0.2710	0.2710	0.2710	0.2710	0.2710
800	0.2930	0.2930	0.2930	0.2930	0.2930	0.2930
900	0.3010	0.3010	0.3010	0.3010	0.3010	0.3010
1000	0.4766	0.4766	0.4766	0.4766	0.4766	0.4766
1100	--	--	--	--	--	--
1200	--	--	--	--	--	--
1500	--	--	--	--	--	--
