100	6.3022	6.3022	6.3022	6.3022	6.3022	6.3022
125	8.6684	8.6684	8.6684	8.6684	8.6684	8.6684
200	29.9548	29.9548	29.9548	29.9548	29.9548	29.9548
250	3.2458	3.2458	3.2458	3.2458	3.2458	3.2458
300	3.2992	3.2992	3.2992	3.2992	3.2992	3.2992
400	9.5194	9.5194	9.5194	9.5194	9.5194	9.5194
500	13.3584	13.3584	13.3584	13.3584	13.3584	13.3584
600	11.5601	11.5601	11.5601	11.5601	11.5601	11.5601
700	1.6543	1.6543	1.6543	1.6543	1.6543	1.6543
800	1.6979	1.6979	1.6979	1.6979	1.6979	1.6979
900	2.1386	2.1386	2.1386	2.1386	2.1386	2.1386
1000	2.6647	2.6647	2.6647	2.6647	2.6647	2.6647
1100	0.3540	0.3540	0.3540	0.3540	0.3540	0.3540
1200	0.3951	0.3951	0.3951	0.3951	0.3951	0.3951
1500	0.9790	0.9790	0.9790	0.9790	0.9790	0.9790
1700	1.6916	1.6916	1.6916	1.6916	1.6916	1.6916
2000	2.8059	2.8059	2.8059	2.8059	2.8059	2.8059
