100	5.6638	5.6638	5.6638	5.6638	5.6638	5.6638
125	7.7739	7.7739	7.7739	7.7739	7.7739	7.7739
200	26.6159	26.6159	26.6159	26.6159	26.6159	26.6159
250	2.8061	2.8061	2.8061	2.8061	2.8061	2.8061
300	3.5140	3.5140	3.5140	3.5140	3.5140	3.5140
400	9.0797	9.0797	9.0797	9.0797	9.0797	9.0797
500	11.8862	11.8862	11.8862	11.8862	11.8862	11.8862
600	10.0118	10.0118	10.0118	10.0118	10.0118	10.0118
700	1.3717	1.3717	1.3717	1.3717	1.3717	1.3717
800	1.4752	1.4752	1.4752	1.4752	1.4752	1.4752
900	2.0251	2.0251	2.0251	2.0251	2.0251	2.0251
1000	2.2145	2.2145	2.2145	2.2145	2.2145	2.2145
1100	0.2626	0.2626	0.2626	0.2626	0.2626	0.2626
1200	0.3317	0.3317	0.3317	0.3317	0.3317	0.3317
1500	0.6469	0.6469	0.6469	0.6469	0.6469	0.6469
1700	1.1627	1.1627	1.1627	1.1627	1.1627	1.1627
2000	1.9408	1.9408	1.9408	1.9408	1.9408	1.9408
