100	9.9681	9.9681	9.9681	9.9681	9.9681	9.9681
125	16.7287	16.7287	16.7287	16.7287	16.7287	16.7287
200	65.4737	65.4737	65.4737	65.4737	65.4737	65.4737
250	77.9527	77.9527	77.9527	77.9527	77.9527	77.9527
300	7.3339	7.3339	7.3339	7.3339	7.3339	7.3339
400	8.4589	8.4589	8.4589	8.4589	8.4589	8.4589
500	13.4455	13.4455	13.4455	13.4455	13.4455	13.4455
600	20.2885	20.2885	20.2885	20.2885	20.2885	20.2885
700	2.8472	2.8472	2.8472	2.8472	2.8472	2.8472
800	4.3682	4.3682	4.3682	4.3682	4.3682	4.3682
900	5.8830	5.8830	5.8830	5.8830	5.8830	5.8830
1000	6.7016	6.7016	6.7016	6.7016	6.7016	6.7016
1100	0.7509	0.7509	0.7509	0.7509	0.7509	0.7509
1200	1.0380	1.0380	1.0380	1.0380	1.0380	1.0380
1500	2.2118	2.2118	2.2118	2.2118	2.2118	2.2118
