100	--	--	--	--	--	--
125	--	--	--	--	--	--
200	--	--	--	--	--	--
250	--	--	--	--	--	--
300	330.8129	330.8129	330.8129	330.8129	330.8129	330.8129
400	558.2509	558.2509	558.2509	558.2509	558.2509	558.2509
500	--	--	--	--	--	--
600	--	--	--	--	--	--
700	172.4830	172.4830	172.4830	172.4830	172.4830	172.4830
800	268.7940	268.7940	268.7940	268.7940	268.7940	268.7940
900	420.7293	420.7293	420.7293	420.7293	420.7293	420.7293
1000	--	--	--	--	--	--
1100	86.2857	86.2857	86.2857	86.2857	86.2857	86.2857
1200	133.0404	133.0404	133.0404	133.0404	133.0404	133.0404
1500	462.2146	462.2146	462.2146	462.2146	462.2146	462.2146
