100	217.134	217.134	217.134	217.134	217.134	217.134
300	22.4111	22.4111	22.4111	22.4111	22.4111	22.4111
400	23.5069	23.5069	23.5069	23.5069	23.5069	23.5069
500	23.5069	23.5069	23.5069	23.5069	23.5069	23.5069
600	57.7346	57.7346	57.7346	57.7346	57.7346	57.7346
700	10.5417	10.5417	10.5417	10.5417	10.5417	10.5417
800	17.2	17.2	17.2	17.2	17.2	17.2
900	22.6627	22.6627	22.6627	22.6627	22.6627	22.6627
1000	35.9786	35.9786	35.9786	35.9786	35.9786	35.9786
1100	66.7381	66.7381	66.7381	66.7381	66.7381	66.7381
1500	28.0064	28.0064	28.0064	28.0064	28.0064	28.0064
