100	--	--	--	--	--	--
125	--	--	--	--	--	--
200	--	--	--	--	--	--
250	325.9193	325.9193	325.9193	325.9193	325.9193	325.9193
300	309.6111	309.6111	309.6111	309.6111	309.6111	309.6111
400	527.4621	527.4621	527.4621	527.4621	527.4621	527.4621
500	--	--	--	--	--	--
600	--	--	--	--	--	--
700	202.5104	202.5104	202.5104	202.5104	202.5104	202.5104
800	324.6592	324.6592	324.6592	324.6592	324.6592	324.6592
900	477.4636	477.4636	477.4636	477.4636	477.4636	477.4636
1000	--	--	--	--	--	--
1100	120.0203	120.0203	120.0203	120.0203	120.0203	120.0203
1200	159.5861	159.5861	159.5861	159.5861	159.5861	159.5861
1500	574.3521	574.3521	574.3521	574.3521	574.3521	574.3521
