100	99.7866	99.7866	99.7866	99.7866	99.7866	99.7866
125	58.1227	58.1227	58.1227	58.1227	58.1227	58.1227
200	99.3476	99.3476	99.3476	99.3476	99.3476	99.3476
250	12.5267	12.5267	12.5267	12.5267	12.5267	12.5267
300	10.3741	10.3741	10.3741	10.3741	10.3741	10.3741
400	13.0867	13.0867	13.0867	13.0867	13.0867	13.0867
500	14.1661	14.1661	14.1661	14.1661	14.1661	14.1661
600	19.9798	19.9798	19.9798	19.9798	19.9798	19.9798
700	2.4002	2.4002	2.4002	2.4002	2.4002	2.4002
800	2.3593	2.3593	2.3593	2.3593	2.3593	2.3593
900	3.7292	3.7292	3.7292	3.7292	3.7292	3.7292
1000	3.8969	3.8969	3.8969	3.8969	3.8969	3.8969
1100	0.3829	0.3829	0.3829	0.3829	0.3829	0.3829
1200	0.4066	0.4066	0.4066	0.4066	0.4066	0.4066
1500	1.1285	1.1285	1.1285	1.1285	1.1285	1.1285
