100	21.1886	21.1886	21.1886	21.1886	21.1886	21.1886
125	40.1173	40.1173	40.1173	40.1173	40.1173	40.1173
200	80.5078	80.5078	80.5078	80.5078	80.5078	80.5078
250	10.2865	10.2865	10.2865	10.2865	10.2865	10.2865
300	11.2001	11.2001	11.2001	11.2001	11.2001	11.2001
400	17.1726	17.1726	17.1726	17.1726	17.1726	17.1726
500	18.1009	18.1009	18.1009	18.1009	18.1009	18.1009
600	24.7931	24.7931	24.7931	24.7931	24.7931	24.7931
700	3.1673	3.1673	3.1673	3.1673	3.1673	3.1673
800	3.4935	3.4935	3.4935	3.4935	3.4935	3.4935
900	4.3519	4.3519	4.3519	4.3519	4.3519	4.3519
1000	5.1126	5.1126	5.1126	5.1126	5.1126	5.1126
1100	0.3163	0.3163	0.3163	0.3163	0.3163	0.3163
1200	0.3655	0.3655	0.3655	0.3655	0.3655	0.3655
1500	0.8497	0.8497	0.8497	0.8497	0.8497	0.8497
