100	6.7566	6.7566	6.7566	6.7566	6.7566	6.7566
125	17.3423	17.3423	17.3423	17.3423	17.3423	17.3423
200	24.6841	24.6841	24.6841	24.6841	24.6841	24.6841
250	5.7819	5.7819	5.7819	5.7819	5.7819	5.7819
300	5.6028	5.6028	5.6028	5.6028	5.6028	5.6028
400	9.4810	9.4810	9.4810	9.4810	9.4810	9.4810
500	10.9703	10.9703	10.9703	10.9703	10.9703	10.9703
600	18.3239	18.3239	18.3239	18.3239	18.3239	18.3239
700	2.1752	2.1752	2.1752	2.1752	2.1752	2.1752
800	2.1446	2.1446	2.1446	2.1446	2.1446	2.1446
900	3.5882	3.5882	3.5882	3.5882	3.5882	3.5882
1000	4.0422	4.0422	4.0422	4.0422	4.0422	4.0422
1100	0.3000	0.3000	0.3000	0.3000	0.3000	0.3000
1200	0.4030	0.4030	0.4030	0.4030	0.4030	0.4030
1500	0.9040	0.9040	0.9040	0.9040	0.9040	0.9040
