100	23.6815	23.6815	23.6815	23.6815	23.6815	23.6815
125	33.2676	33.2676	33.2676	33.2676	33.2676	33.2676
200	109.9556	109.9556	109.9556	109.9556	109.9556	109.9556
250	143.6835	143.6835	143.6835	143.6835	143.6835	143.6835
300	13.2096	13.2096	13.2096	13.2096	13.2096	13.2096
400	14.9224	14.9224	14.9224	14.9224	14.9224	14.9224
500	14.5286	14.5286	14.5286	14.5286	14.5286	14.5286
600	17.4085	17.4085	17.4085	17.4085	17.4085	17.4085
700	2.1703	2.1703	2.1703	2.1703	2.1703	2.1703
800	2.5192	2.5192	2.5192	2.5192	2.5192	2.5192
900	3.2115	3.2115	3.2115	3.2115	3.2115	3.2115
1000	3.8975	3.8975	3.8975	3.8975	3.8975	3.8975
1100	0.4389	0.4389	0.4389	0.4389	0.4389	0.4389
1200	0.4841	0.4841	0.4841	0.4841	0.4841	0.4841
1500	0.7715	0.7715	0.7715	0.7715	0.7715	0.7715
