EMu_2018_SR2 Bin (SR2_HTLTbin1   ): Content = 4.045     , Error = 0.026 , Error Perc. =0.643
EMu_2018_SR3 Bin (SR3_bin6       ): Content = 2.067     , Error = 0.02  , Error Perc. =0.968
EMu_2018_SR3 Bin (SR3_bin19      ): Content = 0.591     , Error = 0.011 , Error Perc. =1.861
EMu_2018_SR3 Bin (SR3_bin14      ): Content = 0.198     , Error = 0.006 , Error Perc. =3.03
EMu_2018_SR2 Bin (SR2_HTLTbin4   ): Content = 0.075     , Error = 0.004 , Error Perc. =5.333
EMu_2018_SR3 Bin (SR3_bin23      ): Content = 0.059     , Error = 0.003 , Error Perc. =5.085
EMu_2018_SR3 Bin (SR3_bin18      ): Content = 0.048     , Error = 0.003 , Error Perc. =6.25
EMu_2018_SR3 Bin (SR3_bin10      ): Content = 0.037     , Error = 0.003 , Error Perc. =8.108
EMu_2018_SR3 Bin (SR3_bin5       ): Content = 0.03      , Error = 0.002 , Error Perc. =6.667
EMu_2018_SR2 Bin (SR2_HTLTbin2   ): Content = 0.029     , Error = 0.003 , Error Perc. =10.345
EMu_2018_SR3 Bin (SR3_bin17      ): Content = 0.027     , Error = 0.003 , Error Perc. =11.111
EMu_2018_SR2 Bin (SR2_HTLTbin3   ): Content = 0.019     , Error = 0.002 , Error Perc. =10.526
EMu_2018_SR3 Bin (SR3_bin4       ): Content = 0.019     , Error = 0.002 , Error Perc. =10.526
EMu_2018_SR1 Bin (SR1_MNbin4     ): Content = 0.018     , Error = 0.002 , Error Perc. =11.111
EMu_2018_SR3 Bin (SR3_bin3       ): Content = 0.018     , Error = 0.002 , Error Perc. =11.111
EMu_2018_SR3 Bin (SR3_bin9       ): Content = 0.011     , Error = 0.002 , Error Perc. =18.182
EMu_2018_SR3 Bin (SR3_bin13      ): Content = 0.011     , Error = 0.002 , Error Perc. =18.182
EMu_2018_SR3 Bin (SR3_bin12      ): Content = 0.01      , Error = 0.002 , Error Perc. =20.0
EMu_2018_SR3 Bin (SR3_bin16      ): Content = 0.006     , Error = 0.001 , Error Perc. =16.667
EMu_2018_SR3 Bin (SR3_bin8       ): Content = 0.005     , Error = 0.001 , Error Perc. =20.0
EMu_2018_SR3 Bin (SR3_bin21      ): Content = 0.004     , Error = 0.001 , Error Perc. =25.0
EMu_2018_SR3 Bin (SR3_bin22      ): Content = 0.004     , Error = 0.001 , Error Perc. =25.0
EMu_2018_SR1 Bin (SR1_MNbin3     ): Content = 0.003     , Error = 0.001 , Error Perc. =33.333
EMu_2018_SR2 Bin (SR2_HTLTbin5   ): Content = 0.003     , Error = 0.001 , Error Perc. =33.333
EMu_2018_SR3 Bin (SR3_bin2       ): Content = 0.003     , Error = 0.001 , Error Perc. =33.333
EMu_2018_SR3 Bin (SR3_bin11      ): Content = 0.003     , Error = 0.001 , Error Perc. =33.333
EMu_2018_SR1 Bin (SR1_MNbin1     ): Content = 0.001     , Error = 0.0   , Error Perc. =0.0
EMu_2018_SR1 Bin (SR1_MNbin2     ): Content = 0.001     , Error = 0.0   , Error Perc. =0.0
EMu_2018_SR3 Bin (SR3_bin7       ): Content = 0.001     , Error = 0.0   , Error Perc. =0.0
EMu_2018_SR3 Bin (SR3_bin15      ): Content = 0.001     , Error = 0.001 , Error Perc. =100.0
EMu_2018_SR3 Bin (SR3_bin1       ): Content = 0.0       , Error = 0.001 , Error Perc. =0.0
EMu_2018_SR3 Bin (SR3_bin20      ): Content = 0.0       , Error = 0.0   , Error Perc. =0.0
