100	17.5571	17.5571	17.5571	17.5571	17.5571	17.5571
125	20.9778	20.9778	20.9778	20.9778	20.9778	20.9778
200	49.0091	49.0091	49.0091	49.0091	49.0091	49.0091
250	66.3143	66.3143	66.3143	66.3143	66.3143	66.3143
300	6.4250	6.4250	6.4250	6.4250	6.4250	6.4250
400	11.3042	11.3042	11.3042	11.3042	11.3042	11.3042
500	12.5022	12.5022	12.5022	12.5022	12.5022	12.5022
600	16.1913	16.1913	16.1913	16.1913	16.1913	16.1913
700	2.5871	2.5871	2.5871	2.5871	2.5871	2.5871
800	3.5757	3.5757	3.5757	3.5757	3.5757	3.5757
900	4.8625	4.8625	4.8625	4.8625	4.8625	4.8625
1000	4.4204	4.4204	4.4204	4.4204	4.4204	4.4204
1100	0.4126	0.4126	0.4126	0.4126	0.4126	0.4126
1200	0.5106	0.5106	0.5106	0.5106	0.5106	0.5106
1500	1.2583	1.2583	1.2583	1.2583	1.2583	1.2583
