MuMu_2017_SR1 Bin (SR1_MNbin2     ): Content = 18.161    , Error = 0.149 , Error Perc. =0.82
MuMu_2017_SR3 Bin (SR3_bin16      ): Content = 2.551     , Error = 0.047 , Error Perc. =1.842
MuMu_2017_SR2 Bin (SR2_HTLTbin4   ): Content = 0.43      , Error = 0.025 , Error Perc. =5.814
MuMu_2017_SR3 Bin (SR3_bin20      ): Content = 0.411     , Error = 0.02  , Error Perc. =4.866
MuMu_2017_SR2 Bin (SR2_HTLTbin1   ): Content = 0.395     , Error = 0.024 , Error Perc. =6.076
MuMu_2017_SR3 Bin (SR3_bin6       ): Content = 0.371     , Error = 0.016 , Error Perc. =4.313
MuMu_2017_SR3 Bin (SR3_bin3       ): Content = 0.366     , Error = 0.017 , Error Perc. =4.645
MuMu_2017_SR3 Bin (SR3_bin15      ): Content = 0.338     , Error = 0.02  , Error Perc. =5.917
MuMu_2017_SR2 Bin (SR2_HTLTbin2   ): Content = 0.261     , Error = 0.02  , Error Perc. =7.663
MuMu_2017_SR3 Bin (SR3_bin14      ): Content = 0.201     , Error = 0.016 , Error Perc. =7.96
MuMu_2017_SR3 Bin (SR3_bin9       ): Content = 0.117     , Error = 0.009 , Error Perc. =7.692
MuMu_2017_SR3 Bin (SR3_bin13      ): Content = 0.057     , Error = 0.008 , Error Perc. =14.035
MuMu_2017_SR2 Bin (SR2_HTLTbin5   ): Content = 0.044     , Error = 0.009 , Error Perc. =20.455
MuMu_2017_SR1 Bin (SR1_MNbin1     ): Content = 0.037     , Error = 0.007 , Error Perc. =18.919
MuMu_2017_SR2 Bin (SR2_HTLTbin3   ): Content = 0.025     , Error = 0.007 , Error Perc. =28.0
MuMu_2017_SR3 Bin (SR3_bin19      ): Content = 0.016     , Error = 0.007 , Error Perc. =43.75
MuMu_2017_SR3 Bin (SR3_bin12      ): Content = 0.013     , Error = 0.004 , Error Perc. =30.769
MuMu_2017_SR3 Bin (SR3_bin2       ): Content = 0.007     , Error = 0.002 , Error Perc. =28.571
MuMu_2017_SR3 Bin (SR3_bin5       ): Content = 0.007     , Error = 0.002 , Error Perc. =28.571
MuMu_2017_SR3 Bin (SR3_bin10      ): Content = 0.005     , Error = 0.002 , Error Perc. =40.0
MuMu_2017_SR3 Bin (SR3_bin1       ): Content = 0.004     , Error = 0.002 , Error Perc. =50.0
MuMu_2017_SR3 Bin (SR3_bin4       ): Content = 0.003     , Error = 0.002 , Error Perc. =66.667
MuMu_2017_SR3 Bin (SR3_bin8       ): Content = 0.003     , Error = 0.003 , Error Perc. =100.0
MuMu_2017_SR3 Bin (SR3_bin17      ): Content = 0.003     , Error = 0.002 , Error Perc. =66.667
MuMu_2017_SR3 Bin (SR3_bin18      ): Content = 0.003     , Error = 0.003 , Error Perc. =100.0
MuMu_2017_SR3 Bin (SR3_bin7       ): Content = 0.001     , Error = 0.001 , Error Perc. =100.0
MuMu_2017_SR3 Bin (SR3_bin11      ): Content = 0.001     , Error = 0.002 , Error Perc. =200.0
