MuMu_2016preVFP_SR2 Bin (SR2_HTLTbin1   ): Content = 2.453     , Error = 0.035 , Error Perc. =1.427
MuMu_2016preVFP_SR3 Bin (SR3_bin3       ): Content = 1.326     , Error = 0.027 , Error Perc. =2.036
MuMu_2016preVFP_SR3 Bin (SR3_bin16      ): Content = 0.303     , Error = 0.014 , Error Perc. =4.62
MuMu_2016preVFP_SR3 Bin (SR3_bin9       ): Content = 0.215     , Error = 0.011 , Error Perc. =5.116
MuMu_2016preVFP_SR3 Bin (SR3_bin20      ): Content = 0.046     , Error = 0.005 , Error Perc. =10.87
MuMu_2016preVFP_SR2 Bin (SR2_HTLTbin3   ): Content = 0.045     , Error = 0.005 , Error Perc. =11.111
MuMu_2016preVFP_SR3 Bin (SR3_bin6       ): Content = 0.037     , Error = 0.005 , Error Perc. =13.514
MuMu_2016preVFP_SR3 Bin (SR3_bin15      ): Content = 0.03      , Error = 0.005 , Error Perc. =16.667
MuMu_2016preVFP_SR3 Bin (SR3_bin14      ): Content = 0.024     , Error = 0.005 , Error Perc. =20.833
MuMu_2016preVFP_SR1 Bin (SR1_MNbin2     ): Content = 0.012     , Error = 0.003 , Error Perc. =25.0
MuMu_2016preVFP_SR3 Bin (SR3_bin13      ): Content = 0.011     , Error = 0.003 , Error Perc. =27.273
MuMu_2016preVFP_SR2 Bin (SR2_HTLTbin2   ): Content = 0.01      , Error = 0.003 , Error Perc. =30.0
MuMu_2016preVFP_SR2 Bin (SR2_HTLTbin4   ): Content = 0.01      , Error = 0.003 , Error Perc. =30.0
MuMu_2016preVFP_SR3 Bin (SR3_bin2       ): Content = 0.004     , Error = 0.002 , Error Perc. =50.0
MuMu_2016preVFP_SR3 Bin (SR3_bin5       ): Content = 0.003     , Error = 0.002 , Error Perc. =66.667
MuMu_2016preVFP_SR3 Bin (SR3_bin11      ): Content = 0.003     , Error = 0.001 , Error Perc. =33.333
MuMu_2016preVFP_SR3 Bin (SR3_bin19      ): Content = 0.003     , Error = 0.002 , Error Perc. =66.667
MuMu_2016preVFP_SR3 Bin (SR3_bin8       ): Content = 0.002     , Error = 0.001 , Error Perc. =50.0
MuMu_2016preVFP_SR3 Bin (SR3_bin12      ): Content = 0.002     , Error = 0.002 , Error Perc. =100.0
MuMu_2016preVFP_SR3 Bin (SR3_bin7       ): Content = 0.001     , Error = 0.001 , Error Perc. =100.0
MuMu_2016preVFP_SR3 Bin (SR3_bin10      ): Content = 0.001     , Error = 0.001 , Error Perc. =100.0
MuMu_2016preVFP_SR3 Bin (SR3_bin17      ): Content = 0.001     , Error = 0.001 , Error Perc. =100.0
MuMu_2016preVFP_SR1 Bin (SR1_MNbin1     ): Content = 0.0       , Error = 0.0   , Error Perc. =0.0
MuMu_2016preVFP_SR2 Bin (SR2_HTLTbin5   ): Content = 0.0       , Error = 0.0   , Error Perc. =0.0
MuMu_2016preVFP_SR3 Bin (SR3_bin1       ): Content = -0.0      , Error = 0.001 , Error Perc. =0.0
MuMu_2016preVFP_SR3 Bin (SR3_bin4       ): Content = -0.0      , Error = 0.001 , Error Perc. =0.0
MuMu_2016preVFP_SR3 Bin (SR3_bin18      ): Content = 0.0       , Error = 0.001 , Error Perc. =0.0
