100	1.1976	1.1976	1.1976	1.1976	1.1976	1.1976
125	2.1809	2.1809	2.1809	2.1809	2.1809	2.1809
200	8.1249	8.1249	8.1249	8.1249	8.1249	8.1249
250	9.6269	9.6269	9.6269	9.6269	9.6269	9.6269
300	1.1564	1.1564	1.1564	1.1564	1.1564	1.1564
400	1.6246	1.6246	1.6246	1.6246	1.6246	1.6246
500	3.3391	3.3391	3.3391	3.3391	3.3391	3.3391
600	4.0808	4.0808	4.0808	4.0808	4.0808	4.0808
700	0.6662	0.6662	0.6662	0.6662	0.6662	0.6662
800	0.9382	0.9382	0.9382	0.9382	0.9382	0.9382
900	1.2637	1.2637	1.2637	1.2637	1.2637	1.2637
1000	1.6095	1.6095	1.6095	1.6095	1.6095	1.6095
1100	0.1830	0.1830	0.1830	0.1830	0.1830	0.1830
1200	0.2672	0.2672	0.2672	0.2672	0.2672	0.2672
1500	0.4903	0.4903	0.4903	0.4903	0.4903	0.4903
