100	1.2740	1.2740	1.2740	1.2740	1.2740	1.2740
125	2.4392	2.4392	2.4392	2.4392	2.4392	2.4392
200	9.0977	9.0977	9.0977	9.0977	9.0977	9.0977
250	12.6418	12.6418	12.6418	12.6418	12.6418	12.6418
300	1.6612	1.6612	1.6612	1.6612	1.6612	1.6612
400	2.4260	2.4260	2.4260	2.4260	2.4260	2.4260
500	3.4030	3.4030	3.4030	3.4030	3.4030	3.4030
600	3.5519	3.5519	3.5519	3.5519	3.5519	3.5519
700	0.5589	0.5589	0.5589	0.5589	0.5589	0.5589
800	0.7410	0.7410	0.7410	0.7410	0.7410	0.7410
900	1.0596	1.0596	1.0596	1.0596	1.0596	1.0596
1000	1.0364	1.0364	1.0364	1.0364	1.0364	1.0364
1100	0.1109	0.1109	0.1109	0.1109	0.1109	0.1109
1200	0.1416	0.1416	0.1416	0.1416	0.1416	0.1416
1500	0.2631	0.2631	0.2631	0.2631	0.2631	0.2631
