100	15.9247	15.9247	15.9247	15.9247	15.9247	15.9247
125	20.0000	20.0000	20.0000	20.0000	20.0000	20.0000
200	66.7126	66.7126	66.7126	66.7126	66.7126	66.7126
250	88.5432	88.5432	88.5432	88.5432	88.5432	88.5432
300	8.6624	8.6624	8.6624	8.6624	8.6624	8.6624
400	14.3086	14.3086	14.3086	14.3086	14.3086	14.3086
500	18.2422	18.2422	18.2422	18.2422	18.2422	18.2422
600	24.4355	24.4355	24.4355	24.4355	24.4355	24.4355
700	3.4941	3.4941	3.4941	3.4941	3.4941	3.4941
800	5.0030	5.0030	5.0030	5.0030	5.0030	5.0030
900	6.5983	6.5983	6.5983	6.5983	6.5983	6.5983
1000	3.6520	3.6520	3.6520	3.6520	3.6520	3.6520
1100	0.3551	0.3551	0.3551	0.3551	0.3551	0.3551
1200	0.4058	0.4058	0.4058	0.4058	0.4058	0.4058
1500	0.9819	0.9819	0.9819	0.9819	0.9819	0.9819
