Channel = MuMu
/data6/Users/jalmond/2020/HNDiLeptonWorskspace/InputFiles/MergedFiles/Run2UltraLegacy_v3//HNL_SignalLeptonOpt/2018/LF_Bin1__MuID_NP__EC__/SIG/HNL_SignalLeptonOpt_DYTypeI_DF_M100_private.root
/data6/Users/jalmond/2020/HNDiLeptonWorskspace/InputFiles/MergedFiles/Run2UltraLegacy_v3//HNL_SignalLeptonOpt/2018/LF_Bin1__MuID_NP__EC__/SIG/HNL_SignalLeptonOpt_VBFTypeI_DF_M100_private.root
/data6/Users/jalmond/2020/HNDiLeptonWorskspace/InputFiles/MergedFiles/Run2UltraLegacy_v3//HNL_SignalLeptonOpt/2018/LF_Bin1__MuID_NP__EC__/SIG/HNL_SignalLeptonOpt_SSWWTypeI_SF_M100_private.root
LimitInputBDT/MuMu/HNLOpt_UL_MuOpt_HNLUL_MVALFECneg1_MVAHFBB0p68_MVAHFEC0p64_NPMMEDv4/100/LimitBins/MuonSR
Bin SR3_BDTbin2          NSig = 2427.325   NBkg = 376.978    s/sqrt(B+1) = 124.852    Punzi = 118.894    Azimoth = 124.883   
Bin SR3_BDTbin3          NSig = 914.062    NBkg = 37.798     s/sqrt(B+1) = 146.747    Punzi = 127.876    Azimoth = 148.082   
Bin SR3_BDTbin4          NSig = 975.027    NBkg = 25.563     s/sqrt(B+1) = 189.182    Punzi = 161.003    Azimoth = 191.64    
Bin SR3_BDTbin5          NSig = 1771.977   NBkg = 25.171     s/sqrt(B+1) = 346.376    Punzi = 294.492    Azimoth = 349.162   
Bin SR3_BDTbin6          NSig = 657.361    NBkg = 0.2        s/sqrt(B+1) = 600.086    Punzi = 454.225    Azimoth = 1086.797  
Bin SR3_BDTbin7          NSig = 454.268    NBkg = 1.335      s/sqrt(B+1) = 297.306    Punzi = 210.772    Azimoth = 373.583   
Bin SR3_BDTbin8          NSig = 256.339    NBkg = 0.353      s/sqrt(B+1) = 220.397    Punzi = 160.823    Azimoth = 390.766   
Bin SR3_BDTbin9          NSig = 171.245    NBkg = 0.388      s/sqrt(B+1) = 145.338    Punzi = 105.504    Azimoth = 257.619   
GetSignificance for ID [V^{2}_{lN} = 0.1)]==LimitInputBDT/MuMu/HNLOpt_UL_MuOpt_HNLUL_MVALFEC0p08_MVAHFBB0p68_MVAHFEC0p64_NPMMEDv4/100/LimitBins/MuonSR
Bin SR1_MNbin1           NSig = 1.963      NBkg = 4.443      s/sqrt(B+1) = 0.842      Punzi = 0.632      Azimoth = 0.931     
