100	10.1031	10.1031	10.1031	10.1031	10.1031	10.1031
125	12.4632	12.4632	12.4632	12.4632	12.4632	12.4632
200	38.8989	38.8989	38.8989	38.8989	38.8989	38.8989
250	62.6099	62.6099	62.6099	62.6099	62.6099	62.6099
300	5.5770	5.5770	5.5770	5.5770	5.5770	5.5770
400	11.8703	11.8703	11.8703	11.8703	11.8703	11.8703
500	15.2850	15.2850	15.2850	15.2850	15.2850	15.2850
600	19.9347	19.9347	19.9347	19.9347	19.9347	19.9347
700	2.3357	2.3357	2.3357	2.3357	2.3357	2.3357
800	2.4271	2.4271	2.4271	2.4271	2.4271	2.4271
900	2.4559	2.4559	2.4559	2.4559	2.4559	2.4559
1000	2.8591	2.8591	2.8591	2.8591	2.8591	2.8591
1100	0.3663	0.3663	0.3663	0.3663	0.3663	0.3663
1200	0.5053	0.5053	0.5053	0.5053	0.5053	0.5053
1500	1.3338	1.3338	1.3338	1.3338	1.3338	1.3338
