100	192.575	192.575	192.575	192.575	192.575	192.575
200	--	--	--	--	--	--
300	15.1577	15.1577	15.1577	15.1577	15.1577	15.1577
400	36.0407	36.0407	36.0407	36.0407	36.0407	36.0407
500	76.0064	76.0064	76.0064	76.0064	76.0064	76.0064
600	265.431	265.431	265.431	265.431	265.431	265.431
700	63.6958	63.6958	63.6958	63.6958	63.6958	63.6958
800	81.2702	81.2702	81.2702	81.2702	81.2702	81.2702
900	137.048	137.048	137.048	137.048	137.048	137.048
1000	204.177	204.177	204.177	204.177	204.177	204.177
1100	22.1182	22.1182	22.1182	22.1182	22.1182	22.1182
1200	22.1182	22.1182	22.1182	22.1182	22.1182	22.1182
1500	103.309	103.309	103.309	103.309	103.309	103.309
