100	4.8275	4.8275	4.8275	4.8275	4.8275	4.8275
125	7.6491	7.6491	7.6491	7.6491	7.6491	7.6491
200	23.3655	23.3655	23.3655	23.3655	23.3655	23.3655
250	33.8375	33.8375	33.8375	33.8375	33.8375	33.8375
300	3.0852	3.0852	3.0852	3.0852	3.0852	3.0852
400	4.3043	4.3043	4.3043	4.3043	4.3043	4.3043
500	6.9043	6.9043	6.9043	6.9043	6.9043	6.9043
600	12.1385	12.1385	12.1385	12.1385	12.1385	12.1385
700	1.5977	1.5977	1.5977	1.5977	1.5977	1.5977
800	1.9317	1.9317	1.9317	1.9317	1.9317	1.9317
900	2.3980	2.3980	2.3980	2.3980	2.3980	2.3980
1000	3.0548	3.0548	3.0548	3.0548	3.0548	3.0548
1100	0.3614	0.3614	0.3614	0.3614	0.3614	0.3614
1200	0.5054	0.5054	0.5054	0.5054	0.5054	0.5054
1500	0.8488	0.8488	0.8488	0.8488	0.8488	0.8488
1700	1.2242	1.2242	1.2242	1.2242	1.2242	1.2242
2000	2.0257	2.0257	2.0257	2.0257	2.0257	2.0257
