100	16.6533	16.6533	16.6533	16.6533	16.6533	16.6533
125	22.8303	22.8303	22.8303	22.8303	22.8303	22.8303
200	62.4220	62.4220	62.4220	62.4220	62.4220	62.4220
250	87.6287	87.6287	87.6287	87.6287	87.6287	87.6287
300	7.8887	7.8887	7.8887	7.8887	7.8887	7.8887
400	12.9250	12.9250	12.9250	12.9250	12.9250	12.9250
500	16.3618	16.3618	16.3618	16.3618	16.3618	16.3618
600	20.5233	20.5233	20.5233	20.5233	20.5233	20.5233
700	2.8994	2.8994	2.8994	2.8994	2.8994	2.8994
800	3.1728	3.1728	3.1728	3.1728	3.1728	3.1728
900	3.4180	3.4180	3.4180	3.4180	3.4180	3.4180
1000	3.8561	3.8561	3.8561	3.8561	3.8561	3.8561
1100	0.4842	0.4842	0.4842	0.4842	0.4842	0.4842
1200	0.6781	0.6781	0.6781	0.6781	0.6781	0.6781
1500	1.6492	1.6492	1.6492	1.6492	1.6492	1.6492
