100	0.5570	0.5570	0.5570	0.5570	0.5570	0.5570
125	0.9355	0.9355	0.9355	0.9355	0.9355	0.9355
200	3.2286	3.2286	3.2286	3.2286	3.2286	3.2286
250	4.2364	4.2364	4.2364	4.2364	4.2364	4.2364
300	0.6373	0.6373	0.6373	0.6373	0.6373	0.6373
400	1.0276	1.0276	1.0276	1.0276	1.0276	1.0276
500	1.7193	1.7193	1.7193	1.7193	1.7193	1.7193
600	2.0963	2.0963	2.0963	2.0963	2.0963	2.0963
700	0.3259	0.3259	0.3259	0.3259	0.3259	0.3259
800	0.4079	0.4079	0.4079	0.4079	0.4079	0.4079
900	0.4542	0.4542	0.4542	0.4542	0.4542	0.4542
1000	0.5779	0.5779	0.5779	0.5779	0.5779	0.5779
1100	0.0781	0.0781	0.0781	0.0781	0.0781	0.0781
1200	0.0799	0.0799	0.0799	0.0799	0.0799	0.0799
1500	0.2344	0.2344	0.2344	0.2344	0.2344	0.2344
