100	0.5582	0.5582	0.5582	0.5582	0.5582	0.5582
125	0.9611	0.9611	0.9611	0.9611	0.9611	0.9611
200	3.3007	3.3007	3.3007	3.3007	3.3007	3.3007
250	4.6887	4.6887	4.6887	4.6887	4.6887	4.6887
300	0.6274	0.6274	0.6274	0.6274	0.6274	0.6274
400	1.0166	1.0166	1.0166	1.0166	1.0166	1.0166
500	1.7767	1.7767	1.7767	1.7767	1.7767	1.7767
600	2.0914	2.0914	2.0914	2.0914	2.0914	2.0914
700	0.2877	0.2877	0.2877	0.2877	0.2877	0.2877
800	0.3897	0.3897	0.3897	0.3897	0.3897	0.3897
900	0.4787	0.4787	0.4787	0.4787	0.4787	0.4787
1000	0.6028	0.6028	0.6028	0.6028	0.6028	0.6028
1100	0.0781	0.0781	0.0781	0.0781	0.0781	0.0781
1200	0.0938	0.0938	0.0938	0.0938	0.0938	0.0938
1500	0.1854	0.1854	0.1854	0.1854	0.1854	0.1854
