100	56.2609	56.2609	56.2609	56.2609	56.2609	56.2609
125	31.0569	31.0569	31.0569	31.0569	31.0569	31.0569
200	62.5005	62.5005	62.5005	62.5005	62.5005	62.5005
250	6.7384	6.7384	6.7384	6.7384	6.7384	6.7384
300	5.7876	5.7876	5.7876	5.7876	5.7876	5.7876
400	7.0338	7.0338	7.0338	7.0338	7.0338	7.0338
500	6.9054	6.9054	6.9054	6.9054	6.9054	6.9054
600	10.7409	10.7409	10.7409	10.7409	10.7409	10.7409
700	1.5301	1.5301	1.5301	1.5301	1.5301	1.5301
800	0.7955	0.7955	0.7955	0.7955	0.7955	0.7955
900	1.1825	1.1825	1.1825	1.1825	1.1825	1.1825
1000	1.8216	1.8216	1.8216	1.8216	1.8216	1.8216
1100	0.1958	0.1958	0.1958	0.1958	0.1958	0.1958
1200	0.3515	0.3515	0.3515	0.3515	0.3515	0.3515
1500	0.6942	0.6942	0.6942	0.6942	0.6942	0.6942
