100	14.9588	14.9588	14.9588	14.9588	14.9588	14.9588
125	18.0227	18.0227	18.0227	18.0227	18.0227	18.0227
200	45.9356	45.9356	45.9356	45.9356	45.9356	45.9356
250	72.7077	72.7077	72.7077	72.7077	72.7077	72.7077
300	6.4342	6.4342	6.4342	6.4342	6.4342	6.4342
400	11.5512	11.5512	11.5512	11.5512	11.5512	11.5512
500	13.1754	13.1754	13.1754	13.1754	13.1754	13.1754
600	16.8001	16.8001	16.8001	16.8001	16.8001	16.8001
700	2.7255	2.7255	2.7255	2.7255	2.7255	2.7255
800	3.5332	3.5332	3.5332	3.5332	3.5332	3.5332
900	5.2174	5.2174	5.2174	5.2174	5.2174	5.2174
1000	4.0950	4.0950	4.0950	4.0950	4.0950	4.0950
1100	0.3654	0.3654	0.3654	0.3654	0.3654	0.3654
1200	0.4874	0.4874	0.4874	0.4874	0.4874	0.4874
1500	1.1711	1.1711	1.1711	1.1711	1.1711	1.1711
