100	7.4308	7.4308	7.4308	7.4308	7.4308	7.4308
125	13.5820	13.5820	13.5820	13.5820	13.5820	13.5820
200	28.2243	28.2243	28.2243	28.2243	28.2243	28.2243
250	3.1670	3.1670	3.1670	3.1670	3.1670	3.1670
300	4.7137	4.7137	4.7137	4.7137	4.7137	4.7137
400	12.1646	12.1646	12.1646	12.1646	12.1646	12.1646
500	13.1721	13.1721	13.1721	13.1721	13.1721	13.1721
600	18.4289	18.4289	18.4289	18.4289	18.4289	18.4289
700	2.3682	2.3682	2.3682	2.3682	2.3682	2.3682
800	2.4732	2.4732	2.4732	2.4732	2.4732	2.4732
900	2.3942	2.3942	2.3942	2.3942	2.3942	2.3942
1000	2.7279	2.7279	2.7279	2.7279	2.7279	2.7279
1100	--	--	--	--	--	--
1200	--	--	--	--	--	--
1500	0.4594	0.4594	0.4594	0.4594	0.4594	0.4594
