100	5.9664	5.9664	10.1527	3.4438	16.3325	2.2514
125	10.0000	10.0000	17.1966	5.8309	25.8515	3.7049
200	16.8028	16.8028	26.0456	11.2240	37.3125	8.7542
250	1.8390	1.8390	2.8121	1.2757	3.8674	0.5914
300	2.4128	2.4128	3.5715	1.6697	5.1157	1.3482
400	3.3553	3.3553	4.7915	2.4001	6.9652	1.9088
500	4.4380	4.4380	6.4830	3.2782	9.0148	2.4219
600	4.2825	4.2825	6.2999	3.2580	9.0125	2.8753
700	0.6791	0.6791	0.9651	0.5177	1.3413	0.3906
800	0.9434	0.9434	1.4210	0.6929	2.0573	0.7006
900	1.2791	1.2791	1.9984	1.0233	2.8393	0.9028
1000	1.5611	1.5611	2.0651	1.2842	3.0564	1.2105
1100	0.2265	0.2265	0.2045	0.1440	0.3153	0.1788
1200	0.2173	0.2173	0.2948	0.2066	0.4299	0.2061
1500	0.3769	0.3769	0.6006	0.3985	0.8322	0.3791
1700	0.8013	0.8013	0.9572	0.7419	1.4865	0.6963
2000	2.7846	2.7846	3.4580	2.6800	5.4162	2.3476
