100	0.8958	0.8958	0.8958	0.8958	0.8958	0.8958
125	1.6981	1.6981	1.6981	1.6981	1.6981	1.6981
200	6.0566	6.0566	6.0566	6.0566	6.0566	6.0566
250	8.8241	8.8241	8.8241	8.8241	8.8241	8.8241
300	1.2506	1.2506	1.2506	1.2506	1.2506	1.2506
400	1.9988	1.9988	1.9988	1.9988	1.9988	1.9988
500	3.3751	3.3751	3.3751	3.3751	3.3751	3.3751
600	3.7401	3.7401	3.7401	3.7401	3.7401	3.7401
700	0.5772	0.5772	0.5772	0.5772	0.5772	0.5772
800	0.7447	0.7447	0.7447	0.7447	0.7447	0.7447
900	0.9224	0.9224	0.9224	0.9224	0.9224	0.9224
1000	1.1654	1.1654	1.1654	1.1654	1.1654	1.1654
1100	0.1412	0.1412	0.1412	0.1412	0.1412	0.1412
1200	0.2344	0.2344	0.2344	0.2344	0.2344	0.2344
1500	0.3233	0.3233	0.3233	0.3233	0.3233	0.3233
