100	1.9556	1.9556	1.9556	1.9556	1.9556	1.9556
125	2.5000	2.5000	2.5000	2.5000	2.5000	2.5000
200	6.9616	6.9616	6.9616	6.9616	6.9616	6.9616
250	1.0603	1.0603	1.0603	1.0603	1.0603	1.0603
300	1.5536	1.5536	1.5536	1.5536	1.5536	1.5536
400	2.5805	2.5805	2.5805	2.5805	2.5805	2.5805
500	4.3811	4.3811	4.3811	4.3811	4.3811	4.3811
600	4.4067	4.4067	4.4067	4.4067	4.4067	4.4067
700	0.6906	0.6906	0.6906	0.6906	0.6906	0.6906
800	0.9514	0.9514	0.9514	0.9514	0.9514	0.9514
900	0.9758	0.9758	0.9758	0.9758	0.9758	0.9758
1000	1.5992	1.5992	1.5992	1.5992	1.5992	1.5992
1100	0.1796	0.1796	0.1796	0.1796	0.1796	0.1796
1200	0.2230	0.2230	0.2230	0.2230	0.2230	0.2230
1500	0.3826	0.3826	0.3826	0.3826	0.3826	0.3826
