100	788.0000	788.0000	1124.0872	560.0264	1546.4661	418.6250
200	2343.0000	2343.0000	3286.2690	1684.8893	4440.8032	1263.0234
300	69.2500	69.2500	98.7856	49.4691	135.9045	36.7891
400	69.2500	69.2500	98.7856	49.4691	135.9045	36.7891
500	86.7500	86.7500	125.1326	61.2344	174.4224	45.4082
600	77.7500	77.7500	119.5885	51.8041	176.6383	36.7490
700	12.0625	12.0625	18.3612	8.0968	27.0198	5.7957
800	20.0000	20.0000	30.2840	13.4741	44.0000	9.6875
900	31.0000	31.0000	46.9402	20.8849	68.2000	15.0156
1000	36.1250	36.1250	54.5565	24.5714	79.6117	17.6392
1100	4.2188	4.2188	6.4553	2.8318	9.5673	2.0270
1200	5.4062	5.4062	8.2723	3.6289	12.2603	2.5975
1300	5.4062	5.4062	8.2723	3.6289	12.2603	2.5975
1400	5.4062	5.4062	8.2723	3.6289	12.2603	2.5975
1500	10.7500	10.7500	16.7490	7.1360	25.3418	5.0391
