100	219.096	219.096	219.096	219.096	219.096	219.096
200	--	--	--	--	--	--
300	15.0129	15.0129	15.0129	15.0129	15.0129	15.0129
400	25.7867	25.7867	25.7867	25.7867	25.7867	25.7867
500	34.0372	34.0372	34.0372	34.0372	34.0372	34.0372
600	42.0537	42.0537	42.0537	42.0537	42.0537	42.0537
700	7.07879	7.07879	7.07879	7.07879	7.07879	7.07879
800	9.04128	9.04128	9.04128	9.04128	9.04128	9.04128
900	12.1402	12.1402	12.1402	12.1402	12.1402	12.1402
1000	14.7616	14.7616	14.7616	14.7616	14.7616	14.7616
1100	1.54064	1.54064	1.54064	1.54064	1.54064	1.54064
1200	1.54064	1.54064	1.54064	1.54064	1.54064	1.54064
1500	4.1201	4.1201	4.1201	4.1201	4.1201	4.1201
