100	0.9806	0.9806	0.9806	0.9806	0.9806	0.9806
125	1.6125	1.6125	1.6125	1.6125	1.6125	1.6125
200	5.5931	5.5931	5.5931	5.5931	5.5931	5.5931
250	8.1172	8.1172	8.1172	8.1172	8.1172	8.1172
300	1.1248	1.1248	1.1248	1.1248	1.1248	1.1248
400	1.6360	1.6360	1.6360	1.6360	1.6360	1.6360
500	2.3921	2.3921	2.3921	2.3921	2.3921	2.3921
600	2.5107	2.5107	2.5107	2.5107	2.5107	2.5107
700	0.4157	0.4157	0.4157	0.4157	0.4157	0.4157
800	0.5997	0.5997	0.5997	0.5997	0.5997	0.5997
900	0.8021	0.8021	0.8021	0.8021	0.8021	0.8021
1000	0.8537	0.8537	0.8537	0.8537	0.8537	0.8537
1100	0.0781	0.0781	0.0781	0.0781	0.0781	0.0781
1200	0.1213	0.1213	0.1213	0.1213	0.1213	0.1213
1500	0.2286	0.2286	0.2286	0.2286	0.2286	0.2286
