100	9.3603	9.3603	9.3603	9.3603	9.3603	9.3603
125	14.6072	14.6072	14.6072	14.6072	14.6072	14.6072
200	40.7463	40.7463	40.7463	40.7463	40.7463	40.7463
250	47.4561	47.4561	47.4561	47.4561	47.4561	47.4561
300	4.5240	4.5240	4.5240	4.5240	4.5240	4.5240
400	8.9181	8.9181	8.9181	8.9181	8.9181	8.9181
500	11.7088	11.7088	11.7088	11.7088	11.7088	11.7088
600	15.5411	15.5411	15.5411	15.5411	15.5411	15.5411
700	2.2667	2.2667	2.2667	2.2667	2.2667	2.2667
800	3.1159	3.1159	3.1159	3.1159	3.1159	3.1159
900	4.2168	4.2168	4.2168	4.2168	4.2168	4.2168
1000	4.2804	4.2804	4.2804	4.2804	4.2804	4.2804
1100	0.4849	0.4849	0.4849	0.4849	0.4849	0.4849
1200	0.6268	0.6268	0.6268	0.6268	0.6268	0.6268
1500	1.1731	1.1731	1.1731	1.1731	1.1731	1.1731
1700	1.8601	1.8601	1.8601	1.8601	1.8601	1.8601
2000	3.3208	3.3208	3.3208	3.3208	3.3208	3.3208
